sexe	preusuel	annais	nombre
1	ALAA	2004	4
1	ALAA	2005	4
1	ALAA	2006	6
1	ALAA	2009	4
1	ALAA	2011	6
1	ALAA	2012	4
1	ALAA	2013	4
1	ALAA	2014	4
1	ALAA	2015	4
1	ALAA	2016	3
1	ALAA	2017	4
1	ALAA	XXXX	23
1	ALAA-EDDINE	1992	3
1	ALAA-EDDINE	1997	3
1	ALAA-EDDINE	2004	3
1	ALAA-EDDINE	XXXX	36
1	ALADDIN	2000	3
1	ALADDIN	2005	3
1	ALADDIN	XXXX	31
1	ALADIN	1903	4
1	ALADIN	1981	4
1	ALADIN	1983	5
1	ALADIN	1985	5
1	ALADIN	1986	4
1	ALADIN	1987	3
1	ALADIN	1988	8
1	ALADIN	1990	11
1	ALADIN	1991	8
1	ALADIN	1992	6
1	ALADIN	1994	3
1	ALADIN	1995	6
1	ALADIN	1996	6
1	ALADIN	1997	5
1	ALADIN	1999	5
1	ALADIN	2001	8
1	ALADIN	2002	6
1	ALADIN	2003	11
1	ALADIN	2004	5
1	ALADIN	2005	6
1	ALADIN	2006	3
1	ALADIN	2007	5
1	ALADIN	2008	3
1	ALADIN	2010	6
1	ALADIN	2011	3
1	ALADIN	2012	3
1	ALADIN	2013	5
1	ALADIN	2015	3
1	ALADIN	XXXX	60
1	ALADINE	2010	3
1	ALADINE	2013	3
1	ALADINE	XXXX	35
1	ALADJI	1982	3
1	ALADJI	2003	4
1	ALADJI	2009	6
1	ALADJI	2010	7
1	ALADJI	2011	6
1	ALADJI	2012	9
1	ALADJI	2013	5
1	ALADJI	2014	5
1	ALADJI	2015	5
1	ALADJI	2016	9
1	ALADJI	2017	5
1	ALADJI	XXXX	26
1	ALAE	1994	3
1	ALAE	1998	3
1	ALAE	2000	4
1	ALAE	2005	3
1	ALAE	2010	3
1	ALAE	2013	3
1	ALAE	2014	5
1	ALAE	2015	3
1	ALAE	2016	3
1	ALAE	2017	4
1	ALAE	XXXX	27
1	ALAEDDINE	1987	4
1	ALAEDDINE	1988	7
1	ALAEDDINE	1991	4
1	ALAEDDINE	1994	3
1	ALAEDDINE	1995	3
1	ALAEDDINE	1997	7
1	ALAEDDINE	1998	3
1	ALAEDDINE	1999	6
1	ALAEDDINE	2000	3
1	ALAEDDINE	2002	4
1	ALAEDDINE	2003	5
1	ALAEDDINE	2004	4
1	ALAEDDINE	2005	6
1	ALAEDDINE	2006	8
1	ALAEDDINE	2007	8
1	ALAEDDINE	2008	11
1	ALAEDDINE	2009	12
1	ALAEDDINE	2010	9
1	ALAEDDINE	2011	9
1	ALAEDDINE	2012	11
1	ALAEDDINE	2013	13
1	ALAEDDINE	2015	12
1	ALAEDDINE	2016	13
1	ALAEDDINE	2017	9
1	ALAEDDINE	XXXX	23
1	ALAEDINE	1999	3
1	ALAEDINE	2004	3
1	ALAEDINE	2008	3
1	ALAEDINE	2010	4
1	ALAEDINE	2012	3
1	ALAEDINE	2015	5
1	ALAEDINE	2016	3
1	ALAEDINE	2017	3
1	ALAEDINE	XXXX	17
1	ALAIN	1900	97
1	ALAIN	1901	118
1	ALAIN	1902	125
1	ALAIN	1903	138
1	ALAIN	1904	151
1	ALAIN	1905	152
1	ALAIN	1906	145
1	ALAIN	1907	167
1	ALAIN	1908	162
1	ALAIN	1909	160
1	ALAIN	1910	211
1	ALAIN	1911	188
1	ALAIN	1912	195
1	ALAIN	1913	210
1	ALAIN	1914	193
1	ALAIN	1915	140
1	ALAIN	1916	127
1	ALAIN	1917	138
1	ALAIN	1918	153
1	ALAIN	1919	178
1	ALAIN	1920	305
1	ALAIN	1921	275
1	ALAIN	1922	300
1	ALAIN	1923	315
1	ALAIN	1924	426
1	ALAIN	1925	446
1	ALAIN	1926	464
1	ALAIN	1927	520
1	ALAIN	1928	605
1	ALAIN	1929	729
1	ALAIN	1930	803
1	ALAIN	1931	893
1	ALAIN	1932	1010
1	ALAIN	1933	1083
1	ALAIN	1934	1368
1	ALAIN	1935	1688
1	ALAIN	1936	2039
1	ALAIN	1937	2476
1	ALAIN	1938	3076
1	ALAIN	1939	3963
1	ALAIN	1940	4406
1	ALAIN	1941	4943
1	ALAIN	1942	6679
1	ALAIN	1943	8725
1	ALAIN	1944	10152
1	ALAIN	1945	11549
1	ALAIN	1946	19782
1	ALAIN	1947	22783
1	ALAIN	1948	23650
1	ALAIN	1949	23477
1	ALAIN	1950	24049
1	ALAIN	1951	23032
1	ALAIN	1952	21923
1	ALAIN	1953	21299
1	ALAIN	1954	20323
1	ALAIN	1955	19866
1	ALAIN	1956	18526
1	ALAIN	1957	17558
1	ALAIN	1958	16056
1	ALAIN	1959	16386
1	ALAIN	1960	15274
1	ALAIN	1961	14380
1	ALAIN	1962	13366
1	ALAIN	1963	13224
1	ALAIN	1964	12587
1	ALAIN	1965	11286
1	ALAIN	1966	9890
1	ALAIN	1967	9028
1	ALAIN	1968	7672
1	ALAIN	1969	6656
1	ALAIN	1970	5121
1	ALAIN	1971	4328
1	ALAIN	1972	3323
1	ALAIN	1973	2535
1	ALAIN	1974	1961
1	ALAIN	1975	1542
1	ALAIN	1976	1256
1	ALAIN	1977	1116
1	ALAIN	1978	935
1	ALAIN	1979	906
1	ALAIN	1980	908
1	ALAIN	1981	841
1	ALAIN	1982	746
1	ALAIN	1983	687
1	ALAIN	1984	589
1	ALAIN	1985	599
1	ALAIN	1986	543
1	ALAIN	1987	441
1	ALAIN	1988	404
1	ALAIN	1989	350
1	ALAIN	1990	331
1	ALAIN	1991	310
1	ALAIN	1992	273
1	ALAIN	1993	226
1	ALAIN	1994	217
1	ALAIN	1995	210
1	ALAIN	1996	155
1	ALAIN	1997	137
1	ALAIN	1998	120
1	ALAIN	1999	107
1	ALAIN	2000	148
1	ALAIN	2001	130
1	ALAIN	2002	96
1	ALAIN	2003	82
1	ALAIN	2004	83
1	ALAIN	2005	74
1	ALAIN	2006	78
1	ALAIN	2007	61
1	ALAIN	2008	50
1	ALAIN	2009	48
1	ALAIN	2010	50
1	ALAIN	2011	45
1	ALAIN	2012	43
1	ALAIN	2013	33
1	ALAIN	2014	35
1	ALAIN	2015	36
1	ALAIN	2016	42
1	ALAIN	2017	29
1	ALAIN-CLAUDE	1948	3
1	ALAIN-CLAUDE	1953	3
1	ALAIN-CLAUDE	XXXX	28
1	ALAIN-FRANÇOIS	XXXX	21
1	ALAIN-JEAN	XXXX	24
1	ALAIN-MICHEL	1950	3
1	ALAIN-MICHEL	1955	4
1	ALAIN-MICHEL	1958	3
1	ALAIN-MICHEL	XXXX	36
1	ALAIN-PAUL	1946	3
1	ALAIN-PAUL	1950	3
1	ALAIN-PAUL	XXXX	18
1	ALAIN-PHILIPPE	XXXX	21
1	ALAIN-PIERRE	1946	3
1	ALAIN-PIERRE	1949	3
1	ALAIN-PIERRE	1956	4
1	ALAIN-PIERRE	1957	5
1	ALAIN-PIERRE	1962	3
1	ALAIN-PIERRE	1964	4
1	ALAIN-PIERRE	1965	4
1	ALAIN-PIERRE	1971	3
1	ALAIN-PIERRE	1974	4
1	ALAIN-PIERRE	1986	3
1	ALAIN-PIERRE	XXXX	52
1	ALAN	1927	3
1	ALAN	1928	3
1	ALAN	1938	3
1	ALAN	1944	3
1	ALAN	1947	6
1	ALAN	1948	5
1	ALAN	1949	8
1	ALAN	1950	4
1	ALAN	1951	8
1	ALAN	1952	4
1	ALAN	1953	11
1	ALAN	1954	10
1	ALAN	1955	18
1	ALAN	1956	15
1	ALAN	1957	18
1	ALAN	1958	18
1	ALAN	1959	20
1	ALAN	1960	12
1	ALAN	1961	17
1	ALAN	1962	8
1	ALAN	1963	13
1	ALAN	1964	7
1	ALAN	1965	14
1	ALAN	1966	14
1	ALAN	1967	6
1	ALAN	1968	11
1	ALAN	1969	16
1	ALAN	1970	14
1	ALAN	1971	36
1	ALAN	1972	70
1	ALAN	1973	130
1	ALAN	1974	158
1	ALAN	1975	123
1	ALAN	1976	167
1	ALAN	1977	183
1	ALAN	1978	214
1	ALAN	1979	236
1	ALAN	1980	293
1	ALAN	1981	279
1	ALAN	1982	306
1	ALAN	1983	232
1	ALAN	1984	230
1	ALAN	1985	236
1	ALAN	1986	286
1	ALAN	1987	293
1	ALAN	1988	354
1	ALAN	1989	423
1	ALAN	1990	427
1	ALAN	1991	441
1	ALAN	1992	528
1	ALAN	1993	574
1	ALAN	1994	584
1	ALAN	1995	664
1	ALAN	1996	797
1	ALAN	1997	888
1	ALAN	1998	884
1	ALAN	1999	955
1	ALAN	2000	967
1	ALAN	2001	918
1	ALAN	2002	807
1	ALAN	2003	796
1	ALAN	2004	722
1	ALAN	2005	604
1	ALAN	2006	590
1	ALAN	2007	490
1	ALAN	2008	442
1	ALAN	2009	362
1	ALAN	2010	331
1	ALAN	2011	323
1	ALAN	2012	276
1	ALAN	2013	252
1	ALAN	2014	219
1	ALAN	2015	179
1	ALAN	2016	223
1	ALAN	2017	177
1	ALAN	XXXX	26
1	ALANE	1974	3
1	ALANE	1982	3
1	ALANE	1984	3
1	ALANE	1985	3
1	ALANE	1987	4
1	ALANE	1988	3
1	ALANE	1989	4
1	ALANE	1991	3
1	ALANE	1994	3
1	ALANE	1995	5
1	ALANE	1996	6
1	ALANE	1997	25
1	ALANE	1998	18
1	ALANE	1999	17
1	ALANE	2000	13
1	ALANE	2001	16
1	ALANE	2002	16
1	ALANE	2003	12
1	ALANE	2004	12
1	ALANE	2005	13
1	ALANE	2006	15
1	ALANE	2007	17
1	ALANE	2008	12
1	ALANE	2009	11
1	ALANE	2010	9
1	ALANE	2011	6
1	ALANE	2012	6
1	ALANE	2013	9
1	ALANE	2014	6
1	ALANE	2015	3
1	ALANE	2016	8
1	ALANE	2017	5
1	ALANE	XXXX	14
1	ALANN	1973	6
1	ALANN	1974	5
1	ALANN	1975	7
1	ALANN	1976	5
1	ALANN	1977	5
1	ALANN	1979	7
1	ALANN	1980	7
1	ALANN	1981	3
1	ALANN	1982	3
1	ALANN	1984	8
1	ALANN	1985	9
1	ALANN	1986	8
1	ALANN	1987	7
1	ALANN	1988	6
1	ALANN	1989	17
1	ALANN	1990	10
1	ALANN	1991	11
1	ALANN	1992	14
1	ALANN	1993	14
1	ALANN	1994	15
1	ALANN	1995	27
1	ALANN	1996	23
1	ALANN	1997	27
1	ALANN	1998	18
1	ALANN	1999	22
1	ALANN	2000	21
1	ALANN	2001	32
1	ALANN	2002	25
1	ALANN	2003	27
1	ALANN	2004	31
1	ALANN	2005	28
1	ALANN	2006	32
1	ALANN	2007	29
1	ALANN	2008	22
1	ALANN	2009	23
1	ALANN	2010	22
1	ALANN	2011	15
1	ALANN	2012	22
1	ALANN	2013	13
1	ALANN	2014	14
1	ALANN	2015	15
1	ALANN	2016	11
1	ALANN	2017	16
1	ALANN	XXXX	6
1	ALANZO	2010	10
1	ALANZO	2011	10
1	ALANZO	2012	5
1	ALANZO	2013	6
1	ALANZO	2014	8
1	ALANZO	2015	9
1	ALANZO	2016	11
1	ALANZO	2017	6
1	ALANZO	XXXX	13
1	ALAOUA	1965	3
1	ALAOUA	1966	3
1	ALAOUA	1970	3
1	ALAOUA	1985	3
1	ALAOUA	XXXX	17
1	ALAOUI	1989	3
1	ALAOUI	2001	3
1	ALAOUI	XXXX	23
1	ALARIC	1975	4
1	ALARIC	1976	3
1	ALARIC	1979	7
1	ALARIC	1980	5
1	ALARIC	1981	3
1	ALARIC	1982	5
1	ALARIC	1983	10
1	ALARIC	1984	9
1	ALARIC	1985	8
1	ALARIC	1986	17
1	ALARIC	1987	14
1	ALARIC	1988	10
1	ALARIC	1989	10
1	ALARIC	1990	9
1	ALARIC	1991	7
1	ALARIC	1992	17
1	ALARIC	1993	9
1	ALARIC	1994	15
1	ALARIC	1995	16
1	ALARIC	1996	18
1	ALARIC	1997	20
1	ALARIC	1998	12
1	ALARIC	1999	17
1	ALARIC	2000	9
1	ALARIC	2001	18
1	ALARIC	2002	13
1	ALARIC	2003	19
1	ALARIC	2004	17
1	ALARIC	2005	16
1	ALARIC	2006	19
1	ALARIC	2007	13
1	ALARIC	2008	16
1	ALARIC	2009	8
1	ALARIC	2010	10
1	ALARIC	2011	16
1	ALARIC	2012	33
1	ALARIC	2013	42
1	ALARIC	2014	54
1	ALARIC	2015	48
1	ALARIC	2016	38
1	ALARIC	2017	49
1	ALARIC	XXXX	11
1	ALARICK	2012	3
1	ALARICK	2013	6
1	ALARICK	2016	4
1	ALARICK	2017	13
1	ALARICK	XXXX	13
1	ALASANE	XXXX	26
1	ALASSAN	1985	4
1	ALASSAN	1989	3
1	ALASSAN	1991	3
1	ALASSAN	1992	3
1	ALASSAN	1993	4
1	ALASSAN	2000	3
1	ALASSAN	2001	5
1	ALASSAN	2003	4
1	ALASSAN	2005	5
1	ALASSAN	2008	4
1	ALASSAN	2012	3
1	ALASSAN	2014	4
1	ALASSAN	2016	3
1	ALASSAN	XXXX	30
1	ALASSANA	1990	3
1	ALASSANA	2007	3
1	ALASSANA	XXXX	18
1	ALASSANE	1970	3
1	ALASSANE	1974	4
1	ALASSANE	1975	6
1	ALASSANE	1976	3
1	ALASSANE	1977	8
1	ALASSANE	1978	9
1	ALASSANE	1979	5
1	ALASSANE	1980	10
1	ALASSANE	1981	15
1	ALASSANE	1982	12
1	ALASSANE	1983	18
1	ALASSANE	1984	23
1	ALASSANE	1985	23
1	ALASSANE	1986	18
1	ALASSANE	1987	21
1	ALASSANE	1988	17
1	ALASSANE	1989	15
1	ALASSANE	1990	18
1	ALASSANE	1991	22
1	ALASSANE	1992	21
1	ALASSANE	1993	18
1	ALASSANE	1994	14
1	ALASSANE	1995	20
1	ALASSANE	1996	24
1	ALASSANE	1997	22
1	ALASSANE	1998	9
1	ALASSANE	1999	15
1	ALASSANE	2000	23
1	ALASSANE	2001	29
1	ALASSANE	2002	30
1	ALASSANE	2003	33
1	ALASSANE	2004	27
1	ALASSANE	2005	32
1	ALASSANE	2006	34
1	ALASSANE	2007	51
1	ALASSANE	2008	29
1	ALASSANE	2009	29
1	ALASSANE	2010	41
1	ALASSANE	2011	52
1	ALASSANE	2012	37
1	ALASSANE	2013	44
1	ALASSANE	2014	32
1	ALASSANE	2015	52
1	ALASSANE	2016	51
1	ALASSANE	2017	42
1	ALASSANE	XXXX	12
1	ALASTAIR	1971	3
1	ALASTAIR	XXXX	33
1	ALAYA	1982	3
1	ALAYA	1997	3
1	ALAYA	XXXX	18
1	ALAZ	2017	12
1	ALAZ	XXXX	8
1	ALBAIN	1909	5
1	ALBAIN	1913	4
1	ALBAIN	1922	4
1	ALBAIN	1927	4
1	ALBAIN	1929	3
1	ALBAIN	1937	3
1	ALBAIN	1939	3
1	ALBAIN	1942	3
1	ALBAIN	1943	3
1	ALBAIN	1972	3
1	ALBAIN	1978	3
1	ALBAIN	1985	3
1	ALBAIN	1987	3
1	ALBAIN	1989	3
1	ALBAIN	1998	6
1	ALBAIN	2001	3
1	ALBAIN	2003	5
1	ALBAIN	2004	4
1	ALBAIN	2005	5
1	ALBAIN	2006	5
1	ALBAIN	2007	4
1	ALBAIN	2008	4
1	ALBAIN	2009	3
1	ALBAIN	2011	5
1	ALBAIN	2017	3
1	ALBAIN	XXXX	100
1	ALBAN	1900	54
1	ALBAN	1901	48
1	ALBAN	1902	66
1	ALBAN	1903	59
1	ALBAN	1904	63
1	ALBAN	1905	47
1	ALBAN	1906	71
1	ALBAN	1907	76
1	ALBAN	1908	74
1	ALBAN	1909	82
1	ALBAN	1910	80
1	ALBAN	1911	70
1	ALBAN	1912	80
1	ALBAN	1913	94
1	ALBAN	1914	68
1	ALBAN	1915	43
1	ALBAN	1916	31
1	ALBAN	1917	42
1	ALBAN	1918	50
1	ALBAN	1919	53
1	ALBAN	1920	79
1	ALBAN	1921	82
1	ALBAN	1922	75
1	ALBAN	1923	76
1	ALBAN	1924	85
1	ALBAN	1925	71
1	ALBAN	1926	67
1	ALBAN	1927	85
1	ALBAN	1928	62
1	ALBAN	1929	51
1	ALBAN	1930	70
1	ALBAN	1931	51
1	ALBAN	1932	57
1	ALBAN	1933	49
1	ALBAN	1934	54
1	ALBAN	1935	45
1	ALBAN	1936	64
1	ALBAN	1937	36
1	ALBAN	1938	38
1	ALBAN	1939	39
1	ALBAN	1940	42
1	ALBAN	1941	35
1	ALBAN	1942	35
1	ALBAN	1943	33
1	ALBAN	1944	21
1	ALBAN	1945	32
1	ALBAN	1946	32
1	ALBAN	1947	49
1	ALBAN	1948	42
1	ALBAN	1949	53
1	ALBAN	1950	57
1	ALBAN	1951	43
1	ALBAN	1952	49
1	ALBAN	1953	44
1	ALBAN	1954	45
1	ALBAN	1955	45
1	ALBAN	1956	47
1	ALBAN	1957	43
1	ALBAN	1958	48
1	ALBAN	1959	51
1	ALBAN	1960	57
1	ALBAN	1961	61
1	ALBAN	1962	68
1	ALBAN	1963	67
1	ALBAN	1964	72
1	ALBAN	1965	75
1	ALBAN	1966	88
1	ALBAN	1967	110
1	ALBAN	1968	123
1	ALBAN	1969	136
1	ALBAN	1970	167
1	ALBAN	1971	207
1	ALBAN	1972	308
1	ALBAN	1973	342
1	ALBAN	1974	415
1	ALBAN	1975	319
1	ALBAN	1976	350
1	ALBAN	1977	419
1	ALBAN	1978	415
1	ALBAN	1979	402
1	ALBAN	1980	413
1	ALBAN	1981	401
1	ALBAN	1982	409
1	ALBAN	1983	406
1	ALBAN	1984	475
1	ALBAN	1985	441
1	ALBAN	1986	521
1	ALBAN	1987	526
1	ALBAN	1988	543
1	ALBAN	1989	472
1	ALBAN	1990	394
1	ALBAN	1991	410
1	ALBAN	1992	381
1	ALBAN	1993	375
1	ALBAN	1994	383
1	ALBAN	1995	368
1	ALBAN	1996	459
1	ALBAN	1997	441
1	ALBAN	1998	435
1	ALBAN	1999	461
1	ALBAN	2000	478
1	ALBAN	2001	514
1	ALBAN	2002	504
1	ALBAN	2003	494
1	ALBAN	2004	556
1	ALBAN	2005	635
1	ALBAN	2006	588
1	ALBAN	2007	649
1	ALBAN	2008	607
1	ALBAN	2009	565
1	ALBAN	2010	566
1	ALBAN	2011	540
1	ALBAN	2012	584
1	ALBAN	2013	533
1	ALBAN	2014	538
1	ALBAN	2015	528
1	ALBAN	2016	480
1	ALBAN	2017	535
1	ALBANO	1928	3
1	ALBANO	1931	3
1	ALBANO	1964	4
1	ALBANO	1965	3
1	ALBANO	1966	4
1	ALBANO	1969	7
1	ALBANO	1970	11
1	ALBANO	1971	10
1	ALBANO	1972	13
1	ALBANO	1973	6
1	ALBANO	1974	8
1	ALBANO	1975	8
1	ALBANO	1976	7
1	ALBANO	1977	8
1	ALBANO	1978	6
1	ALBANO	1980	5
1	ALBANO	1982	8
1	ALBANO	1983	10
1	ALBANO	1984	5
1	ALBANO	1986	7
1	ALBANO	1987	5
1	ALBANO	1988	3
1	ALBANO	1989	3
1	ALBANO	1991	4
1	ALBANO	1998	3
1	ALBANO	2001	4
1	ALBANO	2003	4
1	ALBANO	2006	3
1	ALBANO	2015	3
1	ALBANO	XXXX	55
1	ALBANS	1906	3
1	ALBANS	XXXX	22
1	ALBARO	1974	3
1	ALBARO	XXXX	18
1	ALBERIC	1900	22
1	ALBERIC	1901	23
1	ALBERIC	1902	32
1	ALBERIC	1903	26
1	ALBERIC	1904	34
1	ALBERIC	1905	26
1	ALBERIC	1906	36
1	ALBERIC	1907	24
1	ALBERIC	1908	31
1	ALBERIC	1909	24
1	ALBERIC	1910	31
1	ALBERIC	1911	25
1	ALBERIC	1912	29
1	ALBERIC	1913	21
1	ALBERIC	1914	14
1	ALBERIC	1915	15
1	ALBERIC	1916	15
1	ALBERIC	1917	18
1	ALBERIC	1918	11
1	ALBERIC	1919	7
1	ALBERIC	1920	26
1	ALBERIC	1921	14
1	ALBERIC	1922	15
1	ALBERIC	1923	15
1	ALBERIC	1924	17
1	ALBERIC	1925	9
1	ALBERIC	1926	14
1	ALBERIC	1927	16
1	ALBERIC	1928	8
1	ALBERIC	1929	11
1	ALBERIC	1930	11
1	ALBERIC	1931	9
1	ALBERIC	1932	8
1	ALBERIC	1933	5
1	ALBERIC	1934	12
1	ALBERIC	1935	6
1	ALBERIC	1936	5
1	ALBERIC	1937	7
1	ALBERIC	1938	3
1	ALBERIC	1939	6
1	ALBERIC	1940	6
1	ALBERIC	1941	5
1	ALBERIC	1943	11
1	ALBERIC	1944	7
1	ALBERIC	1945	7
1	ALBERIC	1946	7
1	ALBERIC	1947	5
1	ALBERIC	1948	3
1	ALBERIC	1949	5
1	ALBERIC	1950	8
1	ALBERIC	1951	8
1	ALBERIC	1952	6
1	ALBERIC	1953	6
1	ALBERIC	1954	7
1	ALBERIC	1955	7
1	ALBERIC	1956	6
1	ALBERIC	1957	6
1	ALBERIC	1958	5
1	ALBERIC	1959	3
1	ALBERIC	1960	13
1	ALBERIC	1961	7
1	ALBERIC	1962	6
1	ALBERIC	1963	7
1	ALBERIC	1964	13
1	ALBERIC	1965	18
1	ALBERIC	1966	13
1	ALBERIC	1967	7
1	ALBERIC	1968	12
1	ALBERIC	1969	10
1	ALBERIC	1970	10
1	ALBERIC	1971	8
1	ALBERIC	1972	10
1	ALBERIC	1973	16
1	ALBERIC	1974	22
1	ALBERIC	1975	17
1	ALBERIC	1976	28
1	ALBERIC	1977	21
1	ALBERIC	1978	16
1	ALBERIC	1979	20
1	ALBERIC	1980	20
1	ALBERIC	1981	22
1	ALBERIC	1982	17
1	ALBERIC	1983	13
1	ALBERIC	1984	21
1	ALBERIC	1985	23
1	ALBERIC	1986	26
1	ALBERIC	1987	18
1	ALBERIC	1988	24
1	ALBERIC	1989	24
1	ALBERIC	1990	19
1	ALBERIC	1991	28
1	ALBERIC	1992	30
1	ALBERIC	1993	22
1	ALBERIC	1994	27
1	ALBERIC	1995	22
1	ALBERIC	1996	18
1	ALBERIC	1997	25
1	ALBERIC	1998	22
1	ALBERIC	1999	17
1	ALBERIC	2000	18
1	ALBERIC	2001	22
1	ALBERIC	2002	26
1	ALBERIC	2003	25
1	ALBERIC	2004	20
1	ALBERIC	2005	22
1	ALBERIC	2006	19
1	ALBERIC	2007	22
1	ALBERIC	2008	17
1	ALBERIC	2009	13
1	ALBERIC	2010	11
1	ALBERIC	2011	3
1	ALBERIC	2013	3
1	ALBERIC	2014	6
1	ALBERIC	2015	3
1	ALBERIC	2016	3
1	ALBERIC	XXXX	3
1	ALBERICK	XXXX	23
1	ALBERIE	1901	4
1	ALBERIE	1916	3
1	ALBERIE	XXXX	20
1	ALBERT	1900	3363
1	ALBERT	1901	3835
1	ALBERT	1902	4087
1	ALBERT	1903	4146
1	ALBERT	1904	4308
1	ALBERT	1905	4411
1	ALBERT	1906	4386
1	ALBERT	1907	4652
1	ALBERT	1908	4700
1	ALBERT	1909	4867
1	ALBERT	1910	5027
1	ALBERT	1911	4623
1	ALBERT	1912	4833
1	ALBERT	1913	4785
1	ALBERT	1914	5756
1	ALBERT	1915	5643
1	ALBERT	1916	3746
1	ALBERT	1917	3235
1	ALBERT	1918	3677
1	ALBERT	1919	3971
1	ALBERT	1920	6265
1	ALBERT	1921	5751
1	ALBERT	1922	5299
1	ALBERT	1923	4978
1	ALBERT	1924	4821
1	ALBERT	1925	4760
1	ALBERT	1926	4669
1	ALBERT	1927	4405
1	ALBERT	1928	4079
1	ALBERT	1929	3946
1	ALBERT	1930	3937
1	ALBERT	1931	3764
1	ALBERT	1932	3673
1	ALBERT	1933	3502
1	ALBERT	1934	3369
1	ALBERT	1935	3115
1	ALBERT	1936	2932
1	ALBERT	1937	2709
1	ALBERT	1938	2582
1	ALBERT	1939	2581
1	ALBERT	1940	2240
1	ALBERT	1941	1928
1	ALBERT	1942	1962
1	ALBERT	1943	1837
1	ALBERT	1944	1549
1	ALBERT	1945	1370
1	ALBERT	1946	1890
1	ALBERT	1947	1746
1	ALBERT	1948	1660
1	ALBERT	1949	1492
1	ALBERT	1950	1387
1	ALBERT	1951	1233
1	ALBERT	1952	1119
1	ALBERT	1953	994
1	ALBERT	1954	869
1	ALBERT	1955	773
1	ALBERT	1956	692
1	ALBERT	1957	724
1	ALBERT	1958	817
1	ALBERT	1959	768
1	ALBERT	1960	708
1	ALBERT	1961	632
1	ALBERT	1962	603
1	ALBERT	1963	511
1	ALBERT	1964	474
1	ALBERT	1965	455
1	ALBERT	1966	372
1	ALBERT	1967	307
1	ALBERT	1968	278
1	ALBERT	1969	238
1	ALBERT	1970	212
1	ALBERT	1971	198
1	ALBERT	1972	138
1	ALBERT	1973	125
1	ALBERT	1974	105
1	ALBERT	1975	86
1	ALBERT	1976	86
1	ALBERT	1977	52
1	ALBERT	1978	66
1	ALBERT	1979	59
1	ALBERT	1980	56
1	ALBERT	1981	43
1	ALBERT	1982	45
1	ALBERT	1983	57
1	ALBERT	1984	60
1	ALBERT	1985	62
1	ALBERT	1986	46
1	ALBERT	1987	44
1	ALBERT	1988	58
1	ALBERT	1989	59
1	ALBERT	1990	47
1	ALBERT	1991	54
1	ALBERT	1992	53
1	ALBERT	1993	58
1	ALBERT	1994	59
1	ALBERT	1995	57
1	ALBERT	1996	54
1	ALBERT	1997	61
1	ALBERT	1998	52
1	ALBERT	1999	56
1	ALBERT	2000	67
1	ALBERT	2001	64
1	ALBERT	2002	72
1	ALBERT	2003	49
1	ALBERT	2004	60
1	ALBERT	2005	60
1	ALBERT	2006	59
1	ALBERT	2007	45
1	ALBERT	2008	59
1	ALBERT	2009	56
1	ALBERT	2010	58
1	ALBERT	2011	60
1	ALBERT	2012	66
1	ALBERT	2013	57
1	ALBERT	2014	67
1	ALBERT	2015	53
1	ALBERT	2016	61
1	ALBERT	2017	63
1	ALBERTI	XXXX	20
1	ALBERTIN	1900	4
1	ALBERTIN	1906	3
1	ALBERTIN	XXXX	22
1	ALBERTINO	1968	3
1	ALBERTINO	1970	3
1	ALBERTINO	1971	8
1	ALBERTINO	1972	7
1	ALBERTINO	1974	5
1	ALBERTINO	1975	3
1	ALBERTINO	XXXX	38
1	ALBERTO	1907	3
1	ALBERTO	1909	3
1	ALBERTO	1910	3
1	ALBERTO	1912	3
1	ALBERTO	1913	6
1	ALBERTO	1914	4
1	ALBERTO	1916	3
1	ALBERTO	1918	3
1	ALBERTO	1919	3
1	ALBERTO	1921	6
1	ALBERTO	1922	5
1	ALBERTO	1923	8
1	ALBERTO	1924	22
1	ALBERTO	1925	15
1	ALBERTO	1926	19
1	ALBERTO	1927	10
1	ALBERTO	1928	18
1	ALBERTO	1929	14
1	ALBERTO	1930	11
1	ALBERTO	1931	13
1	ALBERTO	1932	17
1	ALBERTO	1933	11
1	ALBERTO	1934	5
1	ALBERTO	1935	11
1	ALBERTO	1936	9
1	ALBERTO	1937	9
1	ALBERTO	1938	7
1	ALBERTO	1939	13
1	ALBERTO	1940	8
1	ALBERTO	1941	3
1	ALBERTO	1942	8
1	ALBERTO	1943	6
1	ALBERTO	1945	4
1	ALBERTO	1946	4
1	ALBERTO	1948	7
1	ALBERTO	1949	14
1	ALBERTO	1950	10
1	ALBERTO	1951	11
1	ALBERTO	1952	6
1	ALBERTO	1953	15
1	ALBERTO	1954	12
1	ALBERTO	1955	20
1	ALBERTO	1956	13
1	ALBERTO	1957	14
1	ALBERTO	1958	18
1	ALBERTO	1959	35
1	ALBERTO	1960	44
1	ALBERTO	1961	29
1	ALBERTO	1962	40
1	ALBERTO	1963	52
1	ALBERTO	1964	51
1	ALBERTO	1965	52
1	ALBERTO	1966	66
1	ALBERTO	1967	72
1	ALBERTO	1968	63
1	ALBERTO	1969	71
1	ALBERTO	1970	78
1	ALBERTO	1971	87
1	ALBERTO	1972	67
1	ALBERTO	1973	87
1	ALBERTO	1974	89
1	ALBERTO	1975	59
1	ALBERTO	1976	56
1	ALBERTO	1977	46
1	ALBERTO	1978	29
1	ALBERTO	1979	19
